t,H_m,gate_pu,Q_measured_m3s,Q_model_m3s,P_measured_MW,P_model_MW,rolling_RMSE_Q_m3s,rolling_RMSE_P_MW,rolling_REL_RMSE_Q_pct,rolling_REL_RMSE_P_pct,model_health,static_upward_headroom_MW,screening_fcr_MW,trusted_screening_fcr_MW
2432.0,384.99838161480665,0.9212985927458868,36.03610122428132,36.1261567206642,127.30611344789635,127.41683991342478,0.06110800716389248,0.10702630224048645,0.16935420287904243,0.0840515933332519,GREEN,10.884510937079568,9.75,9.75
2433.0,384.98239367672016,0.9212170611549642,36.02523197749712,36.122209634514306,127.30155167550933,127.3976278556246,0.0613041176135176,0.10537876766267348,0.16991628963623107,0.08276294802830453,GREEN,10.895108164593537,9.75,9.75
2434.0,384.9615469808903,0.921128425439479,36.0206091908557,36.11775618088322,127.29598225899775,127.37502349342284,0.06097891202339896,0.10330800738066828,0.16903443960041137,0.08114138095755447,GREEN,10.906479905683568,9.75,9.75
2435.0,384.94396540415414,0.9210251776264122,35.97431406140228,36.11288311542282,127.28908421430747,127.35202129229893,0.06295794972071794,0.1009548409554484,0.17454004446297466,0.07929748663898784,GREEN,10.92000903427666,9.75,9.75
2436.0,384.92671101819326,0.9209163675294525,35.94110944469626,36.10780747292648,127.28240659675731,127.32841453616722,0.06618486923835523,0.09844408558123525,0.183507598704877,0.07732928415112572,GREEN,10.934319220809911,9.75,9.75
2437.0,384.91060665473464,0.9207704283548309,35.88131510920005,36.10133018956294,127.26605460600395,127.30024728684033,0.07200349746164844,0.0959135247919708,0.19966495128748415,0.07534508820684249,GREEN,10.95380971441638,9.75,9.75
2438.0,384.92633216750204,0.9203756477535711,35.86761815493698,36.08658886899748,127.25673713003853,127.25346527434829,0.07729453150962025,0.0932624460571496,0.21436453394981153,0.07326571005102238,GREEN,11.009064362268333,9.75,9.75
2439.0,385.028104595866,0.9194322272281836,35.836993574503786,36.054364067976074,127.24887453704406,127.17344485296037,0.08221283660260431,0.09113299345817877,0.22803536162545668,0.07159568343961416,GREEN,11.143922199041597,9.75,9.75
2440.0,385.19850238669085,0.9177588152292722,35.79259689957586,35.99670604389541,127.21854721022032,127.02626127781551,0.08623114194684933,0.09212412290808646,0.2392122897564617,0.07237717335970137,GREEN,11.382936400206432,9.75,9.75
2441.0,385.4212378087816,0.9152723119571331,35.696815405874716,35.90955699945363,127.10857417865132,126.79200036079376,0.09031731836381494,0.09874409794471169,0.25058947540305526,0.07758203389848874,GREEN,11.737264322930315,9.75,9.75
2442.0,385.67038393571005,0.9119189014824255,35.61276008496248,35.78955219569106,126.88622464565317,126.44996660436237,0.09279136968132731,0.11198483862000992,0.2575038285426427,0.08799176355883237,GREEN,12.213643064001644,9.75,9.75
2443.0,385.9271500977034,0.9076999049863546,35.491146412859734,35.6358283256827,126.54002267311954,125.99066110861597,0.09437101592085423,0.13129762472433748,0.261953349596016,0.10317873463088358,GREEN,12.811447844463572,9.75,9.75
2444.0,386.20907027100526,0.9025967149084313,35.299996824608044,35.448420189358906,126.09355189006604,125.41963093125463,0.09597799510309211,0.15653645754026194,0.2665035955797847,0.12303357402937921,GREEN,13.534598415767192,9.75,9.75
2445.0,386.49980657637855,0.8966373619397913,35.108323249608155,35.22762574917831,125.52663116229765,124.7322679773614,0.09717154819723701,0.18634461308359432,0.26993717711269505,0.1464978601373508,GREEN,14.378896995192036,9.75,9.75
2446.0,386.80815435084827,0.889806956423775,34.855631407551066,34.97321107788235,124.83782380285652,123.93024101607158,0.0983394152511439,0.21955955124261262,0.27333805029148583,0.17266774994571965,GREEN,15.347430529855487,9.75,9.75
2447.0,387.14369657178105,0.88213382603973,34.61902259295402,34.68665924124289,124.02983734655719,123.02144693306393,0.09866778103280716,0.25486724003905653,0.27443986032602097,0.2005222065662885,GREEN,16.43749149735423,9.75,9.75
2448.0,387.4627905387159,0.8738403039346937,34.29012065328655,34.37470458689782,123.11021531770973,122.01553847318466,0.09926581008582874,0.29116793617506864,0.2763333056834888,0.22920983530470884,GREEN,17.615854040731122,9.75,9.75
2449.0,387.7097656711726,0.8652437594834944,33.995777900518945,34.04738390057672,122.07840704749908,120.93072378039706,0.09943214163292625,0.326509603049411,0.27706724303462943,0.2572084250141922,GREEN,18.834195012644997,9.75,9.75
2450.0,387.92193061466196,0.8565279020998811,33.681267591415526,33.713635197932796,120.96847611075574,119.81083089174254,0.09912466275670076,0.35893280111410014,0.27652669260752344,0.28298594064822075,GREEN,20.06882813397263,9.75,9.75
2451.0,388.10141403571663,0.8478065684756878,33.384862599900664,33.37807540247917,119.81476875896867,118.67320755302869,0.09862312865456539,0.38791271971626357,0.27548180592829474,0.30613520317699094,GREEN,21.303541820825487,9.75,9.75
2452.0,388.2739332462654,0.8391307989494914,33.062202158767754,33.043852959233924,118.67666145567763,117.53712958708877,0.09796948263424654,0.4148170476616151,0.2740513849049754,0.32773894108688295,GREEN,22.532964055325067,9.75,9.75
2453.0,388.4691179396433,0.830498273127411,32.755582597000334,32.712134663323674,117.55357911110274,116.41569874069718,0.09757878947853602,0.43999756000582974,0.2733911437319894,0.34807982014661576,GREEN,23.760027696770365,9.75,9.75
2454.0,388.663111966715,0.8219343196629721,32.45016512548762,32.38289550265544,116.43219282647837,115.30155553842023,0.09755885757099196,0.4635117602742743,0.2738065919127274,0.36720726650116564,GREEN,24.979185610944043,9.75,9.75
2455.0,388.8684626184005,0.813440215327927,32.18353341496723,32.05670664555948,115.31202152475838,114.20044347469572,0.0987394879112582,0.4851570844947367,0.2776302718512702,0.38496352250848653,GREEN,26.191488621576937,9.75,9.75
2456.0,389.082235567846,0.8050582448597827,31.875970584981975,31.735102493693187,114.22622743967233,113.11689414293545,0.1003335937614167,0.5057887809764636,0.2826708800097883,0.4020280261946194,GREEN,27.390820504017967,9.75,9.75
2457.0,389.2948968208582,0.7968320100138642,31.55390318390749,31.41941027382945,113.17073689890171,112.05284929687954,0.1017974005651326,0.5258992578499372,0.2874055301195523,0.41879501925410634,GREEN,28.570077353531957,9.75,9.75
2458.0,389.51365932560395,0.7888109079790138,31.29480611024468,31.11187286348719,112.13902966444759,111.01841220482407,0.10435298235867528,0.5453593372034501,0.2952886673926327,0.43516539653724345,GREEN,29.72306472183334,9.75,9.75
2459.0,389.7439056031364,0.7809766906337477,31.02497804986995,30.81198233892162,111.14097372147633,110.01328615351262,0.10791121764830217,0.5643909414011966,0.30608497394879697,0.45131882585563105,GREEN,30.85300021956583,9.75,9.75
2460.0,389.96641566281016,0.7733386256756305,30.738347938048527,30.519344921004915,110.13792600559981,109.03064432011877,0.11145642175842911,0.5821555195690166,0.3169322429482569,0.46658870430347893,GREEN,31.956292967364675,9.75,9.75
2461.0,390.20149073801343,0.7658671350216764,30.458780701099272,30.233595441234083,109.15253688190292,108.07491086698366,0.11506818297869531,0.5984927615110633,0.3280666104860178,0.4808456978532931,GREEN,33.03952781946663,9.75,9.75
2462.0,390.44144386495265,0.7585452681390833,30.163340563355497,29.95376101666405,108.18227119885219,107.14044231374969,0.11772946387315225,0.6133659601112431,0.33658364351318176,0.4940577652661415,GREEN,34.10418317392116,9.75,9.75
2463.0,390.6833453877991,0.7513777365931756,29.86867561295738,29.679916415676594,107.24197275310439,106.22671118353095,0.11935395758766607,0.6271647588525519,0.342219013027613,0.5065343849091499,GREEN,35.14919870857453,9.75,9.75
2464.0,390.93153607419606,0.7443439871343398,29.636509483738525,29.411416365182514,106.30729511962419,105.33260128702614,0.1217772495101468,0.6396246711390853,0.35022118153159787,0.5180594261673145,GREEN,36.178048503466016,9.75,9.75
2465.0,391.18097416689994,0.7374172922113046,29.31623665032058,29.147014786884554,105.40605633119408,104.45229088295703,0.12306188823825275,0.6513442659464089,0.3550465260548196,0.5291125902649352,GREEN,37.19381910957425,9.75,9.75
2466.0,391.4311476914968,0.7305813591062807,29.05911414327633,28.886051380631823,104.48972426919204,103.58329572931345,0.12423533025447216,0.6617560450302619,0.35962344215902703,0.5392324402032885,GREEN,38.19871723639753,9.75,9.75
2467.0,391.68787250166883,0.7238069955433982,28.807476821992445,28.627586832543017,103.56965101114454,102.72378898173716,0.12569037207747255,0.6706914830372205,0.36509501175533193,0.5482765800563879,GREEN,39.19773100111024,9.75,9.75
2468.0,391.97636200917776,0.716943588253188,28.557325067589446,28.366570035504242,102.64817889469255,101.86215692840439,0.12684101840414325,0.6783170275093741,0.3697563180845182,0.5563745123551851,GREEN,40.21618591107698,9.75,9.75
2469.0,392.2943473357524,0.7098383631687702,28.273031003678014,28.09683454999305,101.69992304514544,100.97540616591313,0.12789106335389083,0.6847337178573158,0.3742119862170506,0.5636052572865102,GREEN,41.27586032685794,9.75,9.75
2470.0,392.6307873410685,0.7024133678235134,27.95835184644341,27.814857895459976,100.7125952479911,100.04775797641504,0.12866091035084043,0.6900920763321761,0.37794240060774215,0.5700900065699207,GREEN,42.38654432967776,9.75,9.75
2471.0,392.9458470296737,0.6946647788411399,27.640652246268466,27.51905607183225,99.69480812311164,99.06321092694222,0.12911962668730892,0.6948903357331087,0.3808459004732864,0.5762387070379925,GREEN,43.54256662838793,9.75,9.75
2472.0,393.28470615740684,0.6865948139186694,27.32229305910427,27.211090684896327,98.60234599732446,98.03906757706358,0.129782277055241,0.6986798854706022,0.3844463594157159,0.5816828708267944,GREEN,44.75121511894989,9.75,9.75
2473.0,393.59612285171914,0.678194413527846,26.979063069068765,26.888805878680824,97.45331119014406,96.95461627735806,0.13025407621640392,0.7016258201020695,0.38758028766389335,0.5865593293504483,GREEN,46.00529955712584,9.75,9.75
2474.0,393.90160887911094,0.669465442865664,26.62699236275081,26.553021266838368,96.23237260291606,95.8181678290535,0.13056881221081224,0.7036362921835659,0.39034317143444175,0.5907919792619941,GREEN,47.30821584043264,9.75,9.75
2475.0,394.23832951218515,0.6604268675438189,26.27928152898937,26.205717670909795,94.93475521874988,94.6457393271346,0.13088199429114164,0.7045901250397659,0.39319680882252345,0.5942788931707659,GREEN,48.66420758512504,9.75,9.75
2476.0,394.56333051249885,0.6510551755329425,25.91712213404589,25.844495443397843,93.59318903625875,93.41808129189819,0.13117968209338846,0.704895551346485,0.3961043599683643,0.5973613927618445,GREEN,50.069114267875605,9.75,9.75
2477.0,394.8525815435869,0.6413590391663789,25.515755139110446,25.46892489535174,92.20217997680955,92.12802453181745,0.13131260553852042,0.7048743411894867,0.39862641338619603,0.6003137086744221,GREEN,51.516983811033626,9.75,9.75
2478.0,395.08456242409875,0.6315098428470868,25.099011148449183,25.08517043075807,90.74561339588891,90.79319114405658,0.13131907478647892,0.7047949182784676,0.4008792931489212,0.603371130601595,GREEN,52.9784256762392,9.75,9.75
2479.0,395.33155163838285,0.6216751684186763,24.718262858143092,24.70223000022654,89.25282956642127,89.46307106271057,0.13126801005474553,0.705208805227768,0.403064718013858,0.6070150999573245,GREEN,54.443386211871015,9.75,9.75
2480.0,395.51299052792496,0.6119459539491724,24.356755224147044,24.321219413643252,87.77048976958481,88.12360647740826,0.13134743148080524,0.7065644410042399,0.40574881593365514,0.6116448795338721,GREEN,55.881931771035994,9.75,9.75
2481.0,395.66684350077026,0.6023732730842394,23.986104164616705,23.945418146364407,86.32428693537828,86.79570757749299,0.13138922040423434,0.7090520734564083,0.408433648093719,0.6174428411262648,GREEN,57.29386521030061,9.75,9.75
2482.0,395.85187771159946,0.592958181936163,23.616051464807214,23.576662282840182,84.88292918867374,85.49903170716877,0.13144966321820914,0.7133460498677784,0.41128940684336773,0.6250238672783602,GREEN,58.691628463827016,9.75,9.75
2483.0,395.9771768875374,0.5836818120389242,23.27411584070914,23.21149642660916,83.44171637161674,84.2014284705373,0.1316833267858353,0.7198918648466308,0.41480136935234757,0.6348193181097118,GREEN,60.05769822111658,9.75,9.75
2484.0,396.1081493235579,0.5745399389433787,22.90823907589794,22.851726338308588,82.02586305060069,82.92375432338662,0.1318847198167999,0.7289852220226939,0.41833769937229537,0.6471389420697475,GREEN,61.40695047650857,9.75,9.75
2485.0,396.2893640289153,0.5655282840763624,22.587705783623896,22.498441790660827,80.62433382257113,81.67911460499224,0.1323817219327924,0.7413963311409943,0.4229383233466617,0.6627289109861302,GREEN,62.75064585940788,9.75,9.75
2486.0,396.3785909492677,0.5566741981092721,22.232606296817778,22.14869225219924,79.2340414306523,80.42747653774481,0.13276678253710963,0.7570398743024459,0.42733668570859035,0.6815901432809793,GREEN,64.05106550877798,9.75,9.75
2487.0,396.3774284151056,0.5479984077661445,21.906294776994965,21.80347199605927,77.84245967563537,79.17366268531896,0.13337276732754877,0.7761216261083937,0.4325944930505061,0.7039930695702856,GREEN,65.3042437525149,9.75,9.75
2488.0,396.56470263534686,0.5394755538619567,21.56442559752652,21.46943915051686,76.49259738812023,77.997542561219,0.13389387622716603,0.7999001752088585,0.43773758046275735,0.7311777706667631,GREEN,66.58276696876084,9.75,9.75
2489.0,396.55564456830143,0.5311137064268571,21.21428879309998,21.13642238868743,75.15900552852816,76.78595315522527,0.13425049487233726,0.8268429675302018,0.4424958150454022,0.7618584410190925,GREEN,67.78940279221145,9.75,9.75
2490.0,396.53906709756086,0.5229041681471844,20.91010645512969,20.809277216760407,73.84046368707362,75.59431581184147,0.13484553775733937,0.8571173715332572,0.4481989932922085,0.796291740224596,GREEN,68.97197456541097,9.75,9.75
2491.0,396.5885879971795,0.5148099209689075,20.599510650307057,20.48844112288892,72.50982995651054,74.43810240282124,0.13531082048999774,0.8923948512370674,0.453630688892384,0.8361604337471391,GREEN,70.15526957945067,9.75,9.75
2492.0,396.5542609834168,0.5068427819697079,20.301882341038397,20.17049137714748,71.22505065760095,73.27659211732116,0.13587338968466195,0.9307584384222022,0.4595569094940952,0.879811793201759,GREEN,71.29800719442484,9.75,9.75
2493.0,396.5257034835379,0.49902537776550027,19.986021144584345,19.85867215359611,69.94253500655677,72.13860084024033,0.1362906074661285,0.9729007379578429,0.4651738739758717,0.928033595680235,GREEN,72.42038163727882,9.75,9.75
2494.0,396.59156956369253,0.4913311792597547,19.66282137152318,19.554106027413038,68.67949802783657,71.04403312885651,0.1364361431453532,1.0196153644254848,0.4700444294016273,0.9817426304978406,GREEN,73.55096944332354,9.75,9.75
2495.0,396.5157935584067,0.48376330899208114,19.324060767479168,19.251078869461207,67.46262752643177,69.92971011295238,0.13558602706331976,1.0681718408514456,0.4716245939303322,1.0384655238472362,AMBER,74.62385319603577,9.75,NaN
2496.0,396.4699884852056,0.47629187940112366,19.02671859466789,18.952662894036237,66.2495216843523,68.83775852544436,0.13420818767056886,1.119198508683598,0.47145492638903125,1.098940824981825,AMBER,75.6907575013228,9.75,NaN
2497.0,396.6678319092034,0.46887221596572637,18.696061984812008,18.662073328238996,65.06691810620421,67.81613556940242,0.13124143473370428,1.1741191423850943,0.46571899620094653,1.164722969255052,AMBER,76.82057622577814,9.75,NaN
2498.0,396.57558563001896,0.461445112559284,18.41768962588284,18.364323708214165,63.881396302564454,66.71862356703484,0.12834579586739633,1.2299267828894058,0.46019299152844967,1.233003439385064,AMBER,77.8676376179575,9.75,NaN
2499.0,396.5640027897891,0.4539539179864898,18.1103373317679,18.065929678798177,62.68330855579274,65.63262423470434,0.12537149511352355,1.2874779403466416,0.45434142882291456,1.3047742647459188,AMBER,78.94730256891819,9.75,NaN
2500.0,396.64314378975445,0.44627677409819877,17.78823320456249,17.762175746477702,61.477020153258245,64.54197916685447,0.12261723339638406,1.3466808993965982,0.4492454192386441,1.3800973378666523,AMBER,80.08122982105638,9.75,NaN
2501.0,396.80772669058433,0.43835986218948,17.449519761371842,17.45069562868725,60.247207498171555,63.4364729380803,0.11950185162947947,1.4076230659757678,0.4427647427101563,1.4592160781688281,AMBER,81.27676020610764,9.75,NaN
2502.0,396.8047165363485,0.4301784878292983,17.094769684315512,17.124937821909754,58.95479050260377,62.25181143964252,0.11736667746017801,1.4694907719609438,0.4398838648618965,1.5414431322245294,AMBER,82.45977503175035,9.75,NaN
2503.0,396.8917364265995,0.4217411554277577,16.7115598225266,16.790897625996955,57.64155311817292,61.050909017054835,0.11632267261400328,1.5323516635626286,0.4411459917959533,1.626979470305312,AMBER,83.70828327740591,9.75,NaN
2504.0,396.8235459406364,0.41305557973938883,16.339196905860202,16.44368360405327,56.29837738660021,59.7781829353504,0.1155238665629457,1.594474701627345,0.44343091303321364,1.7141095678040006,AMBER,84.94370406364993,9.75,NaN
2505.0,396.8543555906075,0.40412058946488877,15.974195634721596,16.088607446874992,54.90118822690427,58.49190564845284,0.11544138491717594,1.6573232091719823,0.44860562788447106,1.8045080605759174,AMBER,86.24683613628065,9.75,NaN
2506.0,396.882741884352,0.39494644179992927,15.593458648698144,15.72393408406693,53.47725332228079,57.1701844341316,0.11567206962322378,1.720548589169621,0.45518066608467167,1.8979259224059275,AMBER,87.58408698956866,9.75,NaN
2507.0,396.7739114082913,0.38555534563401533,15.226223886602897,15.347943266690493,52.03988433316727,55.78782864662742,0.11640751355706896,1.782542576454522,0.46397590336552985,1.9926848159582733,AMBER,88.90690656677944,9.75,NaN
2508.0,396.74570763076537,0.3759434345692117,14.805191429622955,14.964786494881048,50.53799371841131,54.39123578760965,0.11771141942493166,1.8452490313518124,0.4753255196494554,2.091057452128197,AMBER,90.28807175219569,9.75,NaN
2509.0,396.82275420764233,0.36616923193679546,14.417828087949227,14.577130256065155,49.01156242820038,52.99254361225948,0.11930861224197827,1.9097455047227923,0.4882077749792833,2.1944287851266027,AMBER,91.72891026840557,9.75,NaN
2510.0,396.8436033644446,0.3564246587357944,14.026823641952639,14.189573323420728,47.47620758974451,51.58636008262571,0.12107246412601498,1.9764483492288558,0.5021564403064986,2.303495742284948,AMBER,93.14649949448045,9.75,NaN
2511.0,396.7571524565984,0.3467813932099151,13.610534277825728,13.804162760397155,45.91327270320271,50.17426280594282,0.12362297638295143,2.0462720546517033,0.5198406902575241,2.419606849189427,AMBER,94.51130507160224,9.75,NaN
2512.0,396.82837134207574,0.3372571297502846,13.224867448108006,13.426239772788035,44.380813584643434,48.80937849586318,0.12630469359253788,2.1195416705515497,0.5386055836167015,2.543485463753604,AMBER,95.9151482532173,9.75,NaN
2513.0,397.02195549624327,0.3278381833066361,12.868490014707108,13.054453583180626,42.887778682118935,47.48094858871045,0.12844371421423773,2.196018562633032,0.5555797637563685,2.6752088932928935,AMBER,97.3494921787709,9.75,NaN
2514.0,397.262549525643,0.31852241944967147,12.512686388738976,12.687344151644332,41.38620011302485,46.173682286988026,0.1301183688836211,2.2766623836023596,0.5710309614605501,2.8163626645646276,AMBER,98.78842859602238,9.75,NaN
2515.0,397.47934934882755,0.309322078534664,12.125675883905252,12.324238857030487,39.90626234952121,44.876692532452395,0.1316048137489641,2.3610063778560293,0.5861536527272443,2.9668259327973123,AMBER,100.2041007463349,9.75,NaN
2516.0,397.7653161787653,0.3002441508869548,11.77076432440417,11.966851813710214,38.44114523862256,43.606676588997644,0.13277776573614608,2.449194291820168,0.6003375340453512,3.1272779849171095,RED,101.63071258304335,9.75,NaN
2517.0,397.9251767202073,0.29125252607069296,11.417903239012308,11.610804472315309,36.969197599818735,42.32625983569377,0.13397254988625668,2.540871254292358,0.6150725353883588,3.2978154766061416,RED,102.99869375945656,9.75,NaN
2518.0,398.18492590210633,0.282374084294641,11.054801138507594,11.260538114086625,35.54114576744236,41.07618717194203,0.13452272284715214,2.6354711903568773,0.6273136625316226,3.47822993463514,RED,104.39108286648477,9.75,NaN
2519.0,398.43099465215744,0.27358775466150725,10.692674224195223,10.913526689316093,34.14548890357968,39.83496086120255,0.13473371368494988,2.7320350034900813,0.6383856236497771,3.667790632406221,RED,105.76717294221939,9.75,NaN
2520.0,398.59701703989225,0.2647792827530469,10.357263472956669,10.564353511046795,32.75767452132874,38.57652770862949,0.13441939211551335,2.8298230077222772,0.6473146623022853,3.8660082608138664,RED,107.11662210101349,9.75,NaN
2521.0,398.75583653302414,0.2559089720701407,10.033582372747855,10.212473453895642,31.402679840842826,37.30647004097905,0.13325464321215474,2.9273633079424197,0.6524007111295154,4.0713402763393365,RED,108.47376477921289,9.75,NaN
2522.0,398.9517616858721,0.24698036565439985,9.708229364021717,9.858583626287464,30.048537180685862,36.031394961385196,0.13191479662052094,3.0245565404961874,0.6568036813315328,4.2841058638324485,RED,109.85629479855308,9.75,NaN
2523.0,398.93188338272853,0.23800529168586904,9.394189231235092,9.500093695741723,28.668083564544073,34.71944707899004,0.13036337260968886,3.1210702767074707,0.6602978731306621,4.504364288224091,RED,111.15733924395633,9.75,NaN
2524.0,398.8915972247118,0.22901546961580901,9.073063205806218,9.140799122337548,27.311063699731825,33.40298028433309,0.12738378870284234,3.216173191686164,0.6566042160607382,4.731523362557991,RED,112.45170953364794,9.75,NaN
2525.0,398.89051725814835,0.21996946264969114,8.776835553422144,8.77972982611935,25.968741265401306,32.08344744877008,0.12549701956667525,3.3093457639285835,0.6584981143287227,4.965307796775001,RED,113.77065003504325,9.75,NaN
2526.0,398.77871623990654,0.21087274841589004,8.443942690477204,8.4154694125979,24.624772889963207,30.74372459942644,0.12354689547874467,3.400309104671613,0.6601673269756761,5.205754569367104,RED,115.0490572103533,9.75,NaN
2527.0,398.87841924210824,0.2017009544518992,8.08950253490733,8.0504494104306,23.280430698187452,29.41757230689001,0.1214492254108297,3.489687533746718,0.6611574901680162,5.454330878343693,RED,116.42988977790341,9.75,NaN
2528.0,398.85398068576166,0.1924516132575286,7.761541408228876,7.681047012873997,21.936212366991555,28.06599984092241,0.11937941800488838,3.5768505908021635,0.6623878386626045,5.7106330813676305,RED,117.76805873548437,9.75,NaN
2529.0,398.8255880704623,0.18313028572887585,7.457168841176539,7.308757996674508,20.591421499842113,26.70378117981013,0.11874814490240826,3.6616654341167245,0.6718175083997499,5.974998986369845,RED,119.11470577075929,9.75,NaN
2530.0,398.80583469198666,0.17370839299563043,7.09690258109614,6.932557114810214,19.225850306981094,25.32801321913396,0.11919775119423069,3.744467048622297,0.6878924152781135,6.248588996425325,RED,120.47964052947378,9.75,NaN
2531.0,398.93470185876396,0.16395744842602833,6.729989402824194,6.544462156383034,17.82826211191189,23.917839139164663,0.12056263675784326,3.8252364677357447,0.7100501761881347,6.532103740100426,RED,121.96049312797555,9.75,NaN
2532.0,399.05300778499355,0.1536719334018851,6.324317931432222,6.134818965278466,16.372732224890964,22.427378077672458,0.1221791616891685,3.903604095084436,0.734713961396985,6.8256681681276685,RED,123.51585033880134,9.75,NaN
2533.0,399.071506517377,0.14305627989760067,5.911105992014245,5.711158187351357,14.86448577470984,20.87954710595264,0.12433138630536687,3.979572343171589,0.7637835154326431,7.130114180718058,RED,125.07382957138134,9.75,NaN
2534.0,398.97369897520184,0.13280920125436926,5.529989724290499,5.301419854510973,13.378288423113082,19.37682565967055,0.1274277625151733,4.053867793963045,0.8000870375494288,7.447488386691439,RED,126.52289722593085,9.75,NaN
2535.0,398.81524828642915,0.12323115794807851,5.209881544654517,4.91811079898346,11.963064620301818,17.96868220179213,0.13253858597853035,4.12717530078654,0.8509383187954869,7.7798098725058615,RED,127.84413414261768,9.75,NaN
2536.0,398.68217200950653,0.11442368664008878,4.902782446010451,NaN,10.665836215817531,NaN,0.13332221515630177,4.161941966632138,0.8657117768137389,7.94830332265442,RED,NaN,NaN,NaN
2537.0,398.4617365946561,0.10646853958078858,4.648706264110225,NaN,9.486647422779564,NaN,0.1343259608812106,4.197656152346316,0.8822203950970536,8.123066444748803,RED,NaN,NaN,NaN
2538.0,398.32414636265815,0.099381727765505,4.410052039313372,NaN,8.428731864238607,NaN,0.13548673353843216,4.234312911414692,0.9000835823346667,8.304150192300238,RED,NaN,NaN,NaN
2539.0,398.1322185834387,0.09317828101822985,4.163192439838843,NaN,7.4958326516099,NaN,0.1366742922103451,4.271859604527193,0.9185048467318992,8.491570301743119,RED,NaN,NaN,NaN
2540.0,397.9780213764766,0.08792979153935675,3.970827820230589,NaN,6.708038821724405,NaN,0.1378279221373832,4.310256772597965,0.9371088932162808,8.685496767198561,RED,NaN,NaN,NaN
2541.0,397.6310872460665,0.08389225761631086,3.827797238382752,NaN,6.078871289169353,NaN,0.13898801803924235,4.349510406873724,0.956166760173633,8.886288683628454,RED,NaN,NaN,NaN
2542.0,397.3570154960456,0.08127976334037734,3.7556513628598753,NaN,5.634167434748619,NaN,0.14018872905074253,4.389536056156639,0.9759294559514735,9.094042343739769,RED,NaN,NaN,NaN
2543.0,397.2080432571182,0.07987915721876811,3.714589860515167,NaN,5.3718209901480325,NaN,0.1412636267000522,4.4302896617112495,0.9952837783966091,9.308925478558738,RED,NaN,NaN,NaN
2544.0,397.1566749364001,0.0789885603490219,3.680582435139397,NaN,5.22071124233644,NaN,0.14242216631630183,4.471745828672763,1.0156746362340336,9.531251287900352,RED,NaN,NaN,NaN
2545.0,397.12510814499586,0.07834101224798742,3.6433917544629346,NaN,5.114831515626271,NaN,0.1432843107901165,4.51377776606226,1.0344605115700765,9.761098585654128,RED,NaN,NaN,NaN
2546.0,397.0795940187525,0.07782275532816667,3.61671211291764,NaN,5.0277785970543905,NaN,0.14424172731526647,4.556415523496107,1.0543936792028556,9.998888213961946,RED,NaN,NaN,NaN
2547.0,397.04357426988236,0.07740598094568642,3.614470949370971,NaN,4.9540531407208,NaN,0.14497884865604407,4.599622034431355,1.0732270405863649,10.24486297146098,RED,NaN,NaN,NaN
2548.0,396.9916174715635,0.0770458660852848,3.6039302428917015,NaN,4.894476361423655,NaN,0.1458564705200654,4.643110286627702,1.093599400186707,10.498928080792167,RED,NaN,NaN,NaN
2549.0,396.9211787952922,0.0767280345745951,3.620054548886077,NaN,4.830726310578897,NaN,0.14698565389288584,4.687173243586345,1.1163993687630291,10.762214567713709,RED,NaN,NaN,NaN
2550.0,396.8727861088988,0.07643945640277178,3.624183220729805,NaN,4.769420111974076,NaN,0.1478477788811899,4.7317492218522395,1.1378196300618757,11.035106947547122,RED,NaN,NaN,NaN
2551.0,396.8379960481107,0.0761689778583262,3.638747893774244,NaN,4.713383095665964,NaN,0.14857788112970388,4.776379017446323,1.158854198716309,11.316925213760456,RED,NaN,NaN,NaN
2552.0,396.702479562087,0.07590176340862008,3.628895930126331,NaN,4.666361884581089,NaN,0.14895398322437226,4.8214593574885924,1.1777690002652,11.609370933795786,RED,NaN,NaN,NaN
2553.0,396.6253169753368,0.07564187651853324,3.628087801794166,NaN,4.627699826109234,NaN,0.14943032032688117,4.866737244999744,1.198088413822523,11.912428286685925,RED,NaN,NaN,NaN
2554.0,396.5726888839865,0.07539317942261493,3.6210388398852444,NaN,4.588567225125236,NaN,0.15028563377950235,4.9118683868879724,1.2221306312094236,12.225992772905352,RED,NaN,NaN,NaN
2555.0,396.40858634150317,0.07515249684503017,3.575617874188818,NaN,4.542362440414036,NaN,0.15171439311272272,4.957564917794255,1.251630251842744,12.552880491334278,RED,NaN,NaN,NaN
2556.0,396.3314738939896,0.07492589483939559,3.5559202895674153,NaN,4.5012262030138706,NaN,0.1531888424257932,5.003585961831846,1.2825286966079432,12.893383896254196,RED,NaN,NaN,NaN
2557.0,396.2395508681459,0.07470585294253373,3.5149864591207436,NaN,4.478171854517208,NaN,0.15509341900684004,5.0493377105064985,1.318081465811921,13.247169625247974,RED,NaN,NaN,NaN
2558.0,396.0844655725419,0.07450143623388275,3.502534203562333,NaN,4.446083504784289,NaN,0.15693025532641988,5.095814316831127,1.3543830453725625,13.617890140783334,RED,NaN,NaN,NaN
2559.0,395.9157599452943,0.07430011014554845,3.482829150953304,NaN,4.415824812044799,NaN,0.1589226617222534,5.142666052080883,1.3933695483516544,14.005753096298038,RED,NaN,NaN,NaN
2560.0,395.7725889349124,0.07409817065165508,3.4849630516914063,NaN,4.3900468077044765,NaN,0.16111680373461515,5.189821176883737,1.4355594526259488,14.411827811563326,RED,NaN,NaN,NaN
