t,p_in,p_out,h_tailwater_m,H,Q,dm,omega,omega_pu,tau_o,P_elec,P_mech,eta,n_rpm,P_elec_MW
2296,3.908754247550095e6,132865.38844230812,25.169051521699767,384.90202437388245,36.310694679170744,36310.694679170745,39.307008069494614,1.000944741186094,0.9276806681880165,1.2800767717014955e8,1.299570326600503e8,0.9478639936169735,375.3542779447852,128.00767717014955
2297,3.908905157441965e6,132896.03685905182,25.169286560527215,384.914283443722,36.31461961817397,36314.61961817397,39.309116638657656,1.0009984354589176,0.9276044282608874,1.280028170789175e8,1.2995209855727665e8,0.9476953792536702,375.3744132970941,128.0028170789175
2298,3.9088783986592204e6,132878.65442152077,25.1697302155165,384.9133276491029,36.30637992144358,36306.37992144358,39.31129641145294,1.0010539429173477,0.9275189511676928,1.2800663967817912e8,1.2995597936870976e8,0.9479411194709162,375.3952285940054,128.0066396781791
2299,3.9088965994528886e6,132851.5446696525,25.17036651017219,384.9179464610842,36.34167797876297,36341.677978762964,39.313257925546445,1.0011038924635758,0.9274269084145431,1.2800388186490753e8,1.2995317955828176e8,0.9469886339003892,375.4139596738409,128.00388186490753
2300,3.9090107461522515e6,132839.72375579635,25.17111786631921,384.9307871963767,36.353507168860645,36353.50716886065,39.31472640773459,1.0011412870554295,0.9273343896475782,1.2799799625276628e8,1.2994720431752922e8,0.9466053833160816,375.427982645786,127.99799625276628
2301,3.909022438052819e6,132798.85167617997,25.171751242192087,384.936145400269,36.31826824163506,36318.26824163506,39.31591437422347,1.0011715383736586,0.9272440899654293,1.2799373966263267e8,1.2994288290622607e8,0.9474791577162055,375.439326890122,127.99373966263268
2302,3.908985373522669e6,132814.24988306768,25.172519496555463,384.9307975167789,36.27974437171564,36279.744371715635,39.31666527937522,1.0011906600163298,0.9271596953526328,1.2800002095825014e8,1.2994925985609151e8,0.9485449692780167,375.44649750612365,128.00002095825013
2303,3.908879604009797e6,132821.67672782126,25.1732247666579,384.91925864240324,36.241544950053125,36241.544950053125,39.31734234993294,1.0012079014765032,0.9270784774034663,1.2800428393294965e8,1.2995358774918745e8,0.949604847404283,375.4529630536887,128.00428393294965
2304,3.908803666923632e6,132749.5656395328,25.17381313182722,384.91886863242604,36.2345247347815,36234.5247347815,39.317823212543416,1.0012201465423278,0.9270031131752231,1.2800655779612057e8,1.2995589623971632e8,0.9498066618562032,375.45755495337295,128.00655779612057
2305,3.9087919750230634e6,132734.10599991502,25.174380297416022,384.91925270368483,36.228643745676976,36228.64374567698,39.31800800763384,1.001224852310664,0.9269253036515159,1.2800921409479322e8,1.2995859298963778e8,0.9499796088041539,375.459319616499,128.0092140947932
2306,3.9086853617647886e6,132745.29606478865,25.174478460690995,384.9072442099898,36.2368331613674,36236.8331613674,39.317907209337,1.0012222855031123,0.926861209709574,1.2801171780233918e8,1.2996113482470983e8,0.9498131242626688,375.4583570636671,128.01171780233918
2307,3.9085854382022e6,132697.59331714074,25.174387210322696,384.9019209872639,36.26377172725078,36263.77172725078,39.31742041122215,1.0012098892909098,0.9268051094690344,1.2801766933512414e8,1.2996717698997374e8,0.9491648078165128,375.4537084840912,128.01766933512414
2308,3.9084914208574244e6,132694.73855678743,25.17414510496842,384.89262816520255,36.24545679450271,36245.45679450271,39.316486489974146,1.001186107181617,0.9267648148301053,1.2801819685988764e8,1.299677125481093e8,0.9496712649660621,375.4447901931064,128.01819685988764
2309,3.90848238072812e6,132736.67663389147,25.173994403602606,384.8874316100131,36.24691596767391,36246.91596767391,39.315307015867276,1.00115607212012,0.9267387339914834,1.28022261913042e8,1.299718395056264e8,0.9496760107926089,375.433527045045,128.022261913042
2310,3.9084034302655207e6,132719.55249306664,25.173804375478745,384.88112923266607,36.26247649175315,36262.47649175315,39.31395943217307,1.001121756183134,0.9267248837935661,1.2803556766775599e8,1.299853478860467e8,0.9493827032892896,375.42065856867526,128.035567667756
2311,3.9082971183448886e6,132748.1864282014,25.173652291531592,384.867373284066,36.28649364225813,36286.49364225813,39.31217028165624,1.0010761958393437,0.9267221331831178,1.2804871524484798e8,1.2999869568004872e8,0.9488856684510477,375.4035734397539,128.04871524484798
2312,3.908249687799799e6,132759.33716681975,25.173390983658745,384.86140169551265,36.28832734012381,36288.327340123804,39.310230594115275,1.001026802101712,0.9267384619835878,1.2806119020791484e8,1.3001136061717243e8,0.9489448829391478,375.385050788142,128.06119020791485
2313,3.9083368949138317e6,132747.58210698867,25.173214013247506,384.8714895827567,36.27362144027228,36273.621440272276,39.30811803903051,1.000973006328225,0.9267740006477413,1.2807874473166905e8,1.3002918246869954e8,0.9494348471928082,375.36487737308437,128.07874473166905
2314,3.9084086735405154e6,132822.91818090927,25.173032895092238,384.8711269479721,36.28528321445559,36285.28321445559,39.30589642624202,1.000916433423117,0.9268298705142475,1.2809784495884506e8,1.3004857356227925e8,0.9492721440802583,375.3436625336689,128.09784495884506
2315,3.9084629745838763e6,132868.14872656885,25.17296760652907,384.87205156547475,36.300280263523305,36300.2802635233,39.303968027759375,1.0008673271589947,0.9268987190431706,1.281107532743273e8,1.300616784510937e8,0.948973301100474,375.32524768462304,128.1107532743273
2316,3.908556570055952e6,132900.71761422837,25.173206485860206,384.87827242015527,36.31023033402236,36310.23033402236,39.30226311578438,1.0008239119320577,0.9269637608493592,1.2812322807778002e8,1.3007434322617261e8,0.9487902999013499,375.30896697452164,128.12322807778003
2317,3.908572179345885e6,132974.26469258362,25.17354199226485,384.8723664274517,36.30445190187118,36304.45190187118,39.30063877323667,1.000782548388739,0.9270358776364075,1.2813203383078283e8,1.3008328307693689e8,0.9490210973939717,375.2934556457771,128.13203383078283
2318,3.908669330602153e6,132994.9712458342,25.17382803298163,384.88015895579196,36.34490010851979,36344.90010851979,39.29933058378424,1.0007492356178822,0.9271098526814728,1.2814470926922126e8,1.3009615154235661e8,0.9480395149295472,375.2809633567058,128.14470926922127
2319,3.90859423726139e6,132949.9426835449,25.174006385974206,384.8770942485061,36.32987594963398,36329.87594963398,39.2981492868176,1.0007191541376421,0.927187277785859,1.2815083877178273e8,1.3010237438759668e8,0.9484844936296923,375.2696828016158,128.15083877178273
2320,3.908533909465159e6,132903.17120023794,25.17411192301632,384.8757123613579,36.319158517831106,36319.15851783111,39.29693966338988,1.0006883513299938,0.9272711603021592,1.2815584618687458e8,1.3010745805774069e8,0.948804861247484,375.25813174874764,128.15584618687458
2321,3.908568924899335e6,132841.71869062763,25.173948624798314,384.8855459947714,36.30657449832665,36306.57449832665,39.29595486583309,1.0006632736661365,0.9273650502109619,1.2816127673907618e8,1.3011297130870679e8,0.9491496894521365,375.2487276248012,128.1612767390762
2322,3.9085798333220305e6,132784.42219829067,25.173913445784272,384.89249858549846,36.323754808461636,36323.754808461636,39.295236299383504,1.000644975521754,0.9274496321761345,1.2816720241436891e8,1.3011898722270955e8,0.9487274895776736,375.2418658206577,128.16720241436892
2323,3.90858959666168e6,132809.59425946258,25.17400008754811,384.8909278697469,36.33453807108693,36334.53807108693,39.29467226075374,1.0006306123959905,0.9275316286785105,1.2817297885043211e8,1.3012485162480418e8,0.9484925456244464,375.2364796484964,128.17297885043212
2324,3.908479849491914e6,132721.056664156,25.174051857538203,384.88876583361446,36.30850405241705,36308.50405241705,39.294205494600604,1.000618726293504,0.9276047682707561,1.281793048380113e8,1.301312739472196e8,0.9492248147764811,375.23202236006404,128.1793048380113
2325,3.908430068513205e6,132684.0660161253,25.17382280989658,384.88746202824456,36.26046427829286,36260.46427829286,39.29366275711085,1.0006049055968167,0.9276781812586917,1.2818180503404593e8,1.3013381221730553e8,0.9505041572525176,375.2268395988063,128.18180503404594
2326,3.908471773643068e6,132664.20160321702,25.17341018617732,384.893738230362,36.23722282663954,36237.22282663954,39.29321498476666,1.0005935031677033,0.9277533803392843,1.28186197934663e8,1.3013827201488629e8,0.9511308674708528,375.2225636878888,128.186197934663
2327,3.908440012655442e6,132624.54072572314,25.17290477588827,384.894543519849,36.22306459626409,36223.064596264085,39.293220090723615,1.0005936331898297,0.9278202137893115,1.2819016769817023e8,1.301423022316449e8,0.9515301046684945,375.22261244618613,128.19016769817023
2328,3.9083745621192716e6,132633.21670265592,25.172377705158265,384.88698730036856,36.179803362358854,36179.803362358856,39.29347830027301,1.0006002084420123,0.9278769871106112,1.2818748139203745e8,1.3013957501729691e8,0.9526666155639157,375.22507816575455,128.18748139203745
2329,3.908444050579865e6,132640.83668818974,25.171792873252368,384.89329397468657,36.163850359724464,36163.85035972446,39.29407747330646,1.0006154662580187,0.9279232270649588,1.2818484775857405e8,1.3013690127774015e8,0.9530516687016537,375.230799846757,128.18484775857405
2330,3.9085935743185757e6,132634.39090552047,25.171205276183798,384.9091930084664,36.165348202749385,36165.34820274939,39.29533578561122,1.0006475089177398,0.9279414849010098,1.2818303406299557e8,1.3013505996243206e8,0.9529593478816473,375.2428158441524,128.18303406299557
2331,3.9087594908250924e6,132696.6224938448,25.17085594396578,384.9197623171506,36.177306855016106,36177.306855016104,39.297014541010626,1.0006902580729489,0.9279423703144637,1.2818371705194043e8,1.3013575335222378e8,0.9526232583677764,375.2588467773558,128.18371705194042
2332,3.9088607402733117e6,132736.151197889,25.170605696743625,384.9260539322551,36.193118937747016,36193.118937747015,39.29887003290059,1.0007375077859335,0.9279256085218345,1.2818133975880073e8,1.3013333985665049e8,0.9521738523020293,375.27656541972505,128.18133975880073
2333,3.908916909610062e6,132717.18640215753,25.170381718566894,384.93371286522984,36.21197749907375,36211.97749907375,39.30089424362246,1.0007890538886928,0.9278933214622621,1.2817004833465095e8,1.3012187648187913e8,0.9515752104663417,375.29589520825976,128.17004833465094
2334,3.9090033332462213e6,132732.00937529944,25.170204594535498,384.9410116076373,36.24395204614676,36243.95204614676,39.30305009113949,1.0008439520949148,0.9278457228562355,1.2815867981686702e8,1.3011033483945891e8,0.9506333733088704,375.3164820355931,128.15867981686702
2335,3.909010324279552e6,132715.70480294258,25.169986146684124,384.94338628711614,36.275805519749156,36275.805519749156,39.30518601099749,1.0008983428474667,0.9277796207743748,1.2815902043346159e8,1.3011068064310822e8,0.9497952954143293,375.3368785678,128.1590204334616
2336,3.9089900743899085e6,132738.60990329276,25.16991102643144,384.93898720556734,36.29092190316708,36290.92190316708,39.30718261855344,1.0009491860413777,0.9277088945582999,1.2815414996730985e8,1.3010573600742117e8,0.9493744428899176,375.35594476551665,128.15414996730985
2337,3.909072279299058e6,132770.7943709895,25.1698498856123,384.94408612926287,36.32091789387473,36320.91789387473,39.30914501970705,1.000999158176406,0.927629419680134,1.2815075082438636e8,1.3010228510089986e8,0.9485526677162971,375.37468431615224,128.15075082438636
2338,3.909046846401946e6,132739.20677811396,25.169675833983877,384.9447135192489,36.3443187307982,36344.3187307982,39.31091959124484,1.0010443472695434,0.9275473315832629,1.2814284290097342e8,1.3009425675225729e8,0.9478818873416547,375.3916302260788,128.14284290097342
2339,3.909071797158829e6,132760.33242358785,25.169558621810463,384.9451034388625,36.354939436816146,36354.939436816145,39.31243889417865,1.0010830360010587,0.927462466507832,1.2814073232307726e8,1.3009211403358097e8,0.9475884064333595,375.406138500397,128.14073232307726
2340,3.909006286355129e6,132800.68790979165,25.169558007329865,384.93431176812817,36.344556120733614,36344.556120733614,39.31355954742745,1.0011115732017049,0.9273807253598071,1.2813521047158222e8,1.3008650809297687e8,0.9478448509541634,375.4168399506393,128.1352104715822
2341,3.9089188381709824e6,132801.81534000952,25.169566917298482,384.92528265351405,36.35082217155625,36350.822171556254,39.314354699332185,1.0011318215786884,0.9272981418199849,1.2812570640667628e8,1.3007685929611805e8,0.9476334005138856,375.42443309200814,128.12570640667627
2342,3.9088762290281886e6,132816.74535502968,25.169619455389302,384.91941729593873,36.33453970790614,36334.53970790614,39.3149299002974,1.00114646895099,0.9272166005144947,1.2812217909359086e8,1.3007327826760493e8,0.9480464058558377,375.42992585662125,128.12217909359086
2343,3.9088690571922744e6,132840.22359482796,25.169691503239015,384.9162929253258,36.31783847429239,36317.83847429239,39.31531179721872,1.0011561938762348,0.9271313579587187,1.2812577328500487e8,1.3007692719289835e8,0.9485166840978991,375.433572703588,128.12577328500487
2344,3.908922574757761e6,132903.4695212987,25.169899965780726,384.9153012473458,36.29704043565882,36297.04043565882,39.31559880892736,1.0011635025693797,0.9270535553739883,1.2812761858418491e8,1.3007880059308113e8,0.9490762935822668,375.43631346351737,128.12761858418492
2345,3.9090059850174855e6,132954.95619934317,25.170212275542923,384.91855543508075,36.29733925746504,36297.33925746504,39.31582601718829,1.001169288380234,0.9269777970118559,1.2812295529719892e8,1.3007406629157251e8,0.949025914905499,375.4384831425877,128.12295529719893
2346,3.909089756882382e6,132976.90001708656,25.170455609858383,384.9248579883074,36.273954788733626,36273.95478873362,39.31587671705984,1.001170579441861,0.9269023967009333,1.2812188077474585e8,1.3007297540583335e8,0.9496142035871701,375.4389672906979,128.12188077474585
2347,3.909070290470612e6,132924.0073672411,25.170738731792344,384.92826535202556,36.29658488841366,36296.584888413665,39.31589257691467,1.0011709833097482,0.9268377101703632,1.2811621846279943e8,1.3006722686578622e8,0.9489717985130532,375.43911874115554,128.11621846279942
2348,3.9091217589401226e6,132898.12929507208,25.170998810704003,384.9361498109124,36.331662435495694,36331.662435495695,39.3161518509362,1.0011775856684908,0.9267643790623555,1.2811138949632643e8,1.3006232436175272e8,0.9480004318083977,375.44159462568405,128.11138949632644
2349,3.9091417074921243e6,132862.35333965987,25.171274098010375,384.9418301888343,36.334541549327746,36334.54154932775,39.31654050901014,1.001187482765073,0.92668310976476,1.2810684001422897e8,1.30057705598202e8,0.9478776629974334,375.4453060369024,128.10684001422896
2350,3.9091776269392306e6,132842.275773794,25.171589787415858,384.94753834510055,36.33433571931264,36334.33571931264,39.31725753431465,1.0012057416645186,0.926602201293964,1.2810007317236935e8,1.3005083570798919e8,0.9478189088263443,375.45215312419447,128.10007317236935
2351,3.9091825086090537e6,132807.20722557738,25.171826055204477,384.95161074245425,36.32594983416695,36325.949834166946,39.318212644601665,1.001230063348259,0.9265119196531555,1.2809092329126064e8,1.300415464885895e8,0.9479599692339084,375.4612737555971,128.09092329126065
2352,3.9091427320401105e6,132813.52432529296,25.17196984366361,384.9469121014085,36.318900667655626,36318.900667655624,39.31948941360536,1.0012625760039588,0.9264081611313875,1.280781953397671e8,1.3002862471042345e8,0.9480613176571169,375.47346600148455,128.0781953397671
